3362	0	0	[[0, 1], [0, 1], [-1, 1], [0, 10.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 2], [-1, 1]]	[20939, 64663, 20420, 83394]	189416	(33343503779.26696, 3508815489.2348013, 0.0, 347680731.49823797)	37200000000.0	
3362	0	0	[[0, 1], [0, 1], [-1, 1], [0, 9.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 3], [-1, 1]]	[20939, 64663, 20420, 83394]	189416	(36528478902.75264, 0.0, 0.0, 671521097.2473569)	37200000000.0	
3362	0	0	[[0, 1], [0, 1], [-1, 1], [0, 8.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 4], [-1, 1]]	[20939, 64663, 20420, 83394]	189416	(36204638537.003525, 0.0, 0.0, 995361462.9964759)	37200000000.0	
3362	0	0	[[0, 1], [0, 1], [-1, 1], [0, 7.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 5], [-1, 1]]	[20939, 64663, 20420, 83394]	189416	(35880798171.2544, 0.0, 0.0, 1319201828.7455947)	37200000000.0	
3362	0	0	[[0, 1], [0, 1], [-1, 1], [0, 6.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 6], [-1, 1]]	[20939, 64663, 20420, 83394]	189416	(35556957805.50529, 0.0, 0.0, 1643042194.4947138)	37200000000.0	
3362	0	0	[[0, 1], [0, 1], [-1, 1], [0, 5.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 7], [-1, 1]]	[20939, 64663, 20420, 83394]	189416	(35233117439.756165, 0.0, 0.0, 1966882560.2438326)	37200000000.0	
3362	0	0	[[0, 1], [0, 1], [-1, 1], [0, 4.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 8], [-1, 1]]	[20939, 64663, 20420, 83394]	189416	(34909277074.00705, 0.0, 0.0, 2290722925.992952)	37200000000.0	
3362	0	0	[[0, 1], [0, 1], [-1, 1], [0, 3.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 9], [-1, 1]]	[20939, 64663, 20420, 83394]	189416	(0.0, 0.0, 34585436708.25793, 2614563291.7420707)	37200000000.0	
2466	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 11.0], [0, 11.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 1], [-1, 1]]	[20420, 64952, 20420, 83394]	189186	(37176159634.25088, 0.0, 0.0, 23840365.749118984)	37200000000.0	
2466	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 10.0], [0, 10.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 2], [-1, 1]]	[20420, 64952, 20420, 83394]	189186	(36852319268.50176, 0.0, 0.0, 347680731.49823797)	37200000000.0	
2466	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 9.0], [0, 9.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 3], [-1, 1]]	[20420, 64952, 20420, 83394]	189186	(36528478902.75264, 0.0, 0.0, 671521097.2473569)	37200000000.0	
2466	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 8.0], [0, 8.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 4], [-1, 1]]	[20420, 64952, 20420, 83394]	189186	(36204638537.003525, 0.0, 0.0, 995361462.9964759)	37200000000.0	
2466	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 7.0], [0, 7.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 5], [-1, 1]]	[20420, 64952, 20420, 83394]	189186	(35880798171.2544, 0.0, 0.0, 1319201828.7455947)	37200000000.0	
2466	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 6.0], [0, 6.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 6], [-1, 1]]	[20420, 64952, 20420, 83394]	189186	(35556957805.50529, 0.0, 0.0, 1643042194.4947138)	37200000000.0	
2466	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 5.0], [0, 5.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 7], [-1, 1]]	[20420, 64952, 20420, 83394]	189186	(35233117439.756165, 0.0, 0.0, 1966882560.2438326)	37200000000.0	
2466	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 4.0], [0, 4.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 8], [-1, 1]]	[20420, 64952, 20420, 83394]	189186	(34909277074.00705, 0.0, 0.0, 2290722925.992952)	37200000000.0	
2466	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 3.0], [0, 3.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 9], [-1, 1]]	[20420, 64952, 20420, 83394]	189186	(34585436708.25793, 0.0, 0.0, 2614563291.7420707)	37200000000.0	
3490	0	0	[[0, 1], [0, 1], [-1, 1], [0, 11.0], [0, 11.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 1], [-1, 1]]	[20939, 64952, 20420, 83394]	189705	(33239348716.67142, 3936810917.5794573, 0.0, 23840365.749118984)	37200000000.0	
3490	0	0	[[0, 1], [0, 1], [-1, 1], [0, 10.0], [0, 10.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 2], [-1, 1]]	[20939, 64952, 20420, 83394]	189705	(33373400252.52044, 3478919015.981325, 0.0, 347680731.49823797)	37200000000.0	
3490	0	0	[[0, 1], [0, 1], [-1, 1], [0, 9.0], [0, 9.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 3], [-1, 1]]	[20939, 64952, 20420, 83394]	189705	(36528478902.75264, 0.0, 0.0, 671521097.2473569)	37200000000.0	
3490	0	0	[[0, 1], [0, 1], [-1, 1], [0, 8.0], [0, 8.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 4], [-1, 1]]	[20939, 64952, 20420, 83394]	189705	(36204638537.003525, 0.0, 0.0, 995361462.9964759)	37200000000.0	
3490	0	0	[[0, 1], [0, 1], [-1, 1], [0, 7.0], [0, 7.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 5], [-1, 1]]	[20939, 64952, 20420, 83394]	189705	(35880798171.2544, 0.0, 0.0, 1319201828.7455947)	37200000000.0	
3490	0	0	[[0, 1], [0, 1], [-1, 1], [0, 6.0], [0, 6.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 6], [-1, 1]]	[20939, 64952, 20420, 83394]	189705	(35556957805.50529, 0.0, 0.0, 1643042194.4947138)	37200000000.0	
3490	0	0	[[0, 1], [0, 1], [-1, 1], [0, 5.0], [0, 5.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 7], [-1, 1]]	[20939, 64952, 20420, 83394]	189705	(35233117439.756165, 0.0, 0.0, 1966882560.2438326)	37200000000.0	
3490	0	0	[[0, 1], [0, 1], [-1, 1], [0, 4.0], [0, 4.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 8], [-1, 1]]	[20939, 64952, 20420, 83394]	189705	(34909277074.00705, 0.0, 0.0, 2290722925.992952)	37200000000.0	
3490	0	0	[[0, 1], [0, 1], [-1, 1], [0, 3.0], [0, 3.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [-1, 1], [0, 9], [-1, 1]]	[20939, 64952, 20420, 83394]	189705	(0.0, 0.0, 34585436708.25793, 2614563291.7420707)	37200000000.0	
2354	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 10.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 2], [-1, 1]]	[20420, 64663, 21405, 83394]	189882	(13344996316.58039, 3508815489.2348013, 19998507462.68657, 347680731.49823797)	37200000000.0	
2354	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 8.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 4], [-1, 1]]	[20420, 64663, 21405, 83394]	189882	(13619078682.929115, 2587052391.3878407, 19998507462.68657, 995361462.9964759)	37200000000.0	
2354	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 7.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 5], [-1, 1]]	[20420, 64663, 21405, 83394]	189882	(13756119866.103472, 2126170842.4643607, 19998507462.68657, 1319201828.7455947)	37200000000.0	
2354	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 6.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 6], [-1, 1]]	[20420, 64663, 21405, 83394]	189882	(13893161049.277838, 1665289293.5408807, 19998507462.68657, 1643042194.4947138)	37200000000.0	
2354	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 5.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 7], [-1, 1]]	[20420, 64663, 21405, 83394]	189882	(14030202232.452194, 1204407744.6174006, 19998507462.68657, 1966882560.2438326)	37200000000.0	
2354	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 3.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 9], [-1, 1]]	[20420, 64663, 21405, 83394]	189882	(14304284598.800917, 282644646.77044034, 19998507462.68657, 2614563291.7420707)	37200000000.0	
3378	0	0	[[0, 1], [0, 1], [-1, 1], [0, 11.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 1], [-1, 1]]	[20939, 64663, 21405, 83394]	190401	(33230302961.84172, 3969697038.1582813, 0.0, 0.0)	37200000000.0	
3378	0	0	[[0, 1], [0, 1], [-1, 1], [0, 10.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 2], [-1, 1]]	[20939, 64663, 21405, 83394]	190401	(33691184510.765198, 3508815489.2348013, 0.0, 0.0)	37200000000.0	
3378	0	0	[[0, 1], [0, 1], [-1, 1], [0, 9.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 3], [-1, 1]]	[20939, 64663, 21405, 83394]	190401	(34152066059.688683, 3047933940.311321, 0.0, 0.0)	37200000000.0	
3378	0	0	[[0, 1], [0, 1], [-1, 1], [0, 8.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 4], [-1, 1]]	[20939, 64663, 21405, 83394]	190401	(34612947608.61216, 2587052391.3878407, 0.0, 0.0)	37200000000.0	
3378	0	0	[[0, 1], [0, 1], [-1, 1], [0, 7.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 5], [-1, 1]]	[20939, 64663, 21405, 83394]	190401	(35073829157.53564, 2126170842.4643607, 0.0, 0.0)	37200000000.0	
3378	0	0	[[0, 1], [0, 1], [-1, 1], [0, 6.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 6], [-1, 1]]	[20939, 64663, 21405, 83394]	190401	(35534710706.45912, 1665289293.5408807, 0.0, 0.0)	37200000000.0	
3378	0	0	[[0, 1], [0, 1], [-1, 1], [0, 5.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 7], [-1, 1]]	[20939, 64663, 21405, 83394]	190401	(35995592255.3826, 1204407744.6174006, 0.0, 0.0)	37200000000.0	
3378	0	0	[[0, 1], [0, 1], [-1, 1], [0, 4.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 8], [-1, 1]]	[20939, 64663, 21405, 83394]	190401	(36456473804.306076, 743526195.6939204, 0.0, 0.0)	37200000000.0	
3378	0	0	[[0, 1], [0, 1], [-1, 1], [0, 3.0], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 9], [-1, 1]]	[20939, 64663, 21405, 83394]	190401	(17201492537.31343, 0.0, 19998507462.68657, 0.0)	37200000000.0	
2482	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 11.0], [0, 11.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 1], [-1, 1]]	[20420, 64952, 21405, 83394]	190171	(13240841253.984852, 3936810917.5794573, 19998507462.68657, 23840365.749118984)	37200000000.0	
2482	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 10.0], [0, 10.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 2], [-1, 1]]	[20420, 64952, 21405, 83394]	190171	(13374892789.833868, 3478919015.981325, 19998507462.68657, 347680731.49823797)	37200000000.0	
2482	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 9.0], [0, 9.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 3], [-1, 1]]	[20420, 64952, 21405, 83394]	190171	(13508944325.682878, 3021027114.383192, 19998507462.68657, 671521097.2473569)	37200000000.0	
2482	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 8.0], [0, 8.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 4], [-1, 1]]	[20420, 64952, 21405, 83394]	190171	(13642995861.531895, 2563135212.78506, 19998507462.68657, 995361462.9964759)	37200000000.0	
2482	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 7.0], [0, 7.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 5], [-1, 1]]	[20420, 64952, 21405, 83394]	190171	(13777047397.380905, 2105243311.1869273, 19998507462.68657, 1319201828.7455947)	37200000000.0	
2482	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 6.0], [0, 6.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 6], [-1, 1]]	[20420, 64952, 21405, 83394]	190171	(13911098933.229923, 1647351409.5887952, 19998507462.68657, 1643042194.4947138)	37200000000.0	
2482	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 5.0], [0, 5.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 7], [-1, 1]]	[20420, 64952, 21405, 83394]	190171	(14045150469.078934, 1189459507.9906626, 19998507462.68657, 1966882560.2438326)	37200000000.0	
2482	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 3.0], [0, 3.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 9], [-1, 1]]	[20420, 64952, 21405, 83394]	190171	(14313253540.77696, 273675704.7943976, 19998507462.68657, 2614563291.7420707)	37200000000.0	
3506	0	0	[[0, 1], [0, 1], [-1, 1], [0, 11.0], [0, 11.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 1], [-1, 1]]	[20939, 64952, 21405, 83394]	190690	(33263189082.42054, 3936810917.5794573, 0.0, 0.0)	37200000000.0	
3506	0	0	[[0, 1], [0, 1], [-1, 1], [0, 10.0], [0, 10.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 2], [-1, 1]]	[20939, 64952, 21405, 83394]	190690	(33721080984.018677, 3478919015.981325, 0.0, 0.0)	37200000000.0	
3506	0	0	[[0, 1], [0, 1], [-1, 1], [0, 9.0], [0, 9.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 3], [-1, 1]]	[20939, 64952, 21405, 83394]	190690	(34178972885.616806, 3021027114.383192, 0.0, 0.0)	37200000000.0	
3506	0	0	[[0, 1], [0, 1], [-1, 1], [0, 8.0], [0, 8.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 4], [-1, 1]]	[20939, 64952, 21405, 83394]	190690	(34636864787.21494, 2563135212.78506, 0.0, 0.0)	37200000000.0	
3506	0	0	[[0, 1], [0, 1], [-1, 1], [0, 7.0], [0, 7.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 5], [-1, 1]]	[20939, 64952, 21405, 83394]	190690	(35094756688.81307, 2105243311.1869273, 0.0, 0.0)	37200000000.0	
3506	0	0	[[0, 1], [0, 1], [-1, 1], [0, 6.0], [0, 6.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 6], [-1, 1]]	[20939, 64952, 21405, 83394]	190690	(35552648590.4112, 1647351409.5887952, 0.0, 0.0)	37200000000.0	
3506	0	0	[[0, 1], [0, 1], [-1, 1], [0, 5.0], [0, 5.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 7], [-1, 1]]	[20939, 64952, 21405, 83394]	190690	(36010540492.00934, 1189459507.9906626, 0.0, 0.0)	37200000000.0	
3506	0	0	[[0, 1], [0, 1], [-1, 1], [0, 4.0], [0, 4.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 8], [-1, 1]]	[20939, 64952, 21405, 83394]	190690	(36468432393.60747, 731567606.39253, 0.0, 0.0)	37200000000.0	
3506	0	0	[[0, 1], [0, 1], [-1, 1], [0, 3.0], [0, 3.0], [-1, 1], [0, 1], [0, 1], [-1, 1], [-1, 1], [0, 9], [-1, 1]]	[20939, 64952, 21405, 83394]	190690	(17201492537.31343, 0.0, 19998507462.68657, 0.0)	37200000000.0	
2342	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 11.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1]]	[20420, 64663, 20420, 83624]	189127	(37177337719.85322, 0.0, 0.0, 22662280.146779716)	37200000000.0	
2342	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 10.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 2], [0, 2], [-1, 1]]	[20420, 64663, 20420, 83624]	189127	(36854675439.70644, 0.0, 0.0, 345324560.29355943)	37200000000.0	
2342	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 9.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 3], [0, 3], [-1, 1]]	[20420, 64663, 20420, 83624]	189127	(36532013159.55966, 0.0, 0.0, 667986840.440339)	37200000000.0	
2342	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 8.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 4], [0, 4], [-1, 1]]	[20420, 64663, 20420, 83624]	189127	(36209350879.41288, 0.0, 0.0, 990649120.5871189)	37200000000.0	
2342	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 7.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 5], [0, 5], [-1, 1]]	[20420, 64663, 20420, 83624]	189127	(35886688599.2661, 0.0, 0.0, 1313311400.7338984)	37200000000.0	
2342	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 6.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 6], [0, 6], [-1, 1]]	[20420, 64663, 20420, 83624]	189127	(35564026319.11932, 0.0, 0.0, 1635973680.880678)	37200000000.0	
2342	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 5.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 7], [0, 7], [-1, 1]]	[20420, 64663, 20420, 83624]	189127	(35241364038.97254, 0.0, 0.0, 1958635961.0274577)	37200000000.0	
2342	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 4.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 8], [0, 8], [-1, 1]]	[20420, 64663, 20420, 83624]	189127	(34918701758.82576, 0.0, 0.0, 2281298241.1742377)	37200000000.0	
2342	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 3.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 9], [0, 9], [-1, 1]]	[20420, 64663, 20420, 83624]	189127	(34596039478.678986, 0.0, 0.0, 2603960521.3210177)	37200000000.0	
3366	0	0	[[0, 1], [0, 1], [-1, 1], [0, 11.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1]]	[20939, 64663, 20420, 83624]	189646	(33207640681.69494, 3969697038.1582813, 0.0, 22662280.146779716)	37200000000.0	
3366	0	0	[[0, 1], [0, 1], [-1, 1], [0, 10.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 2], [0, 2], [-1, 1]]	[20939, 64663, 20420, 83624]	189646	(33345859950.47164, 3508815489.2348013, 0.0, 345324560.29355943)	37200000000.0	
3366	0	0	[[0, 1], [0, 1], [-1, 1], [0, 9.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 3], [0, 3], [-1, 1]]	[20939, 64663, 20420, 83624]	189646	(36532013159.55966, 0.0, 0.0, 667986840.440339)	37200000000.0	
3366	0	0	[[0, 1], [0, 1], [-1, 1], [0, 8.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 4], [0, 4], [-1, 1]]	[20939, 64663, 20420, 83624]	189646	(36209350879.41288, 0.0, 0.0, 990649120.5871189)	37200000000.0	
3366	0	0	[[0, 1], [0, 1], [-1, 1], [0, 7.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 5], [0, 5], [-1, 1]]	[20939, 64663, 20420, 83624]	189646	(35886688599.2661, 0.0, 0.0, 1313311400.7338984)	37200000000.0	
3366	0	0	[[0, 1], [0, 1], [-1, 1], [0, 6.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 6], [0, 6], [-1, 1]]	[20939, 64663, 20420, 83624]	189646	(35564026319.11932, 0.0, 0.0, 1635973680.880678)	37200000000.0	
3366	0	0	[[0, 1], [0, 1], [-1, 1], [0, 5.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 7], [0, 7], [-1, 1]]	[20939, 64663, 20420, 83624]	189646	(35241364038.97254, 0.0, 0.0, 1958635961.0274577)	37200000000.0	
3366	0	0	[[0, 1], [0, 1], [-1, 1], [0, 4.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 8], [0, 8], [-1, 1]]	[20939, 64663, 20420, 83624]	189646	(34918701758.82576, 0.0, 0.0, 2281298241.1742377)	37200000000.0	
3366	0	0	[[0, 1], [0, 1], [-1, 1], [0, 3.0], [-1, 1], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 9], [0, 9], [-1, 1]]	[20939, 64663, 20420, 83624]	189646	(0.0, 0.0, 34596039478.678986, 2603960521.3210177)	37200000000.0	
2470	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 11.0], [0, 11.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 1], [0, 1], [-1, 1]]	[20420, 64952, 20420, 83624]	189416	(37177337719.85322, 0.0, 0.0, 22662280.146779716)	37200000000.0	
2470	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 10.0], [0, 10.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 2], [0, 2], [-1, 1]]	[20420, 64952, 20420, 83624]	189416	(36854675439.70644, 0.0, 0.0, 345324560.29355943)	37200000000.0	
2470	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 9.0], [0, 9.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 3], [0, 3], [-1, 1]]	[20420, 64952, 20420, 83624]	189416	(36532013159.55966, 0.0, 0.0, 667986840.440339)	37200000000.0	
2470	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 8.0], [0, 8.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 4], [0, 4], [-1, 1]]	[20420, 64952, 20420, 83624]	189416	(36209350879.41288, 0.0, 0.0, 990649120.5871189)	37200000000.0	
2470	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 7.0], [0, 7.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 5], [0, 5], [-1, 1]]	[20420, 64952, 20420, 83624]	189416	(35886688599.2661, 0.0, 0.0, 1313311400.7338984)	37200000000.0	
2470	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 6.0], [0, 6.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 6], [0, 6], [-1, 1]]	[20420, 64952, 20420, 83624]	189416	(35564026319.11932, 0.0, 0.0, 1635973680.880678)	37200000000.0	
2470	0	0	[[0, 1], [-1, 1], [-1, 1], [0, 5.0], [0, 5.0], [-1, 1], [0, 1], [-1, 1], [-1, 1], [0, 7], [0, 7], [-1, 1]]	[20420, 64952, 20420, 83624]	189416	(35241364038.97254, 0.0, 0.0, 1958635961.0274577)	37200000000.0	
